RecordID,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
936,2008-07-17,Darwin,17.2,33.4,0.0,6.6,11.3,E,43.0,SE,ENE,15.0,20.0,41.0,15.0,1013.7,1009.4,0.0,0.0,24.8,32.7,No,No
937,2008-07-18,Darwin,17.6,32.3,0.0,7.6,11.0,N,41.0,ESE,NNE,13.0,24.0,44.0,41.0,1013.4,1010.1,0.0,3.0,25.5,31.3,No,No
938,2008-07-19,Darwin,21.4,29.9,0.0,5.4,8.1,WNW,26.0,E,NW,9.0,15.0,61.0,57.0,1013.3,1009.8,2.0,2.0,26.9,29.9,No,No
939,2008-07-20,Darwin,21.9,31.4,0.0,4.8,8.4,NW,35.0,S,NW,7.0,22.0,83.0,72.0,1013.6,1010.0,5.0,3.0,25.2,28.3,No,No
940,2013-03-01,Katherine,24.7,34.6,0.0,4.0,,WNW,43.0,NW,W,17.0,19.0,74.0,49.0,1008.5,1005.0,7.0,3.0,28.7,34.1,No,No
941,2013-03-02,Katherine,25.2,31.1,0.8,6.4,,WNW,26.0,WNW,SW,11.0,7.0,88.0,77.0,1008.6,1004.1,8.0,8.0,27.0,29.0,No,No
942,2013-03-03,Katherine,25.4,35.9,0.0,3.8,,S,48.0,WSW,SW,13.0,15.0,82.0,55.0,1004.1,999.6,6.0,6.0,29.2,35.1,No,Yes
943,2013-03-04,Katherine,21.6,33.0,81.0,,,W,37.0,NW,WNW,13.0,20.0,95.0,64.0,1005.1,1002.0,8.0,5.0,25.1,31.2,Yes,No
944,2013-03-05,Katherine,24.9,,0.0,4.0,,NW,30.0,WNW,WNW,13.0,13.0,89.0,61.0,1007.1,1003.8,7.0,3.0,26.9,33.6,No,No
945,2013-03-06,Katherine,,35.9,0.0,,,NNE,46.0,NNW,WNW,19.0,13.0,,49.0,1008.0,1004.3,,2.0,,35.0,No,No
946,2013-03-07,Katherine,24.5,35.7,0.0,12.0,,NW,26.0,WNW,W,17.0,11.0,81.0,49.0,1008.4,1004.8,3.0,5.0,28.0,35.0,No,No
947,2013-03-08,Katherine,25.2,36.5,0.0,6.0,,NNW,39.0,W,N,9.0,9.0,77.0,50.0,1009.3,1004.3,7.0,5.0,28.5,35.2,No,Yes
948,2013-03-09,Katherine,21.7,32.8,6.6,6.6,,SSE,61.0,ESE,WNW,22.0,13.0,93.0,63.0,1009.8,1003.9,8.0,3.0,22.6,31.4,Yes,No
949,2013-03-10,Katherine,21.7,35.9,0.4,4.2,,SSW,46.0,W,S,9.0,9.0,85.0,53.0,1007.7,1002.3,7.0,5.0,28.5,34.8,No,Yes
950,2013-03-11,Katherine,23.4,34.6,6.6,6.0,,SSE,31.0,S,SSE,4.0,15.0,83.0,54.0,1007.1,1003.0,6.0,8.0,27.7,34.5,Yes,No
951,2013-03-12,Katherine,23.9,34.8,0.0,6.4,,SSW,20.0,,S,0.0,9.0,87.0,47.0,1008.2,1003.6,6.0,3.0,26.8,34.0,No,No
952,2013-03-13,Katherine,23.2,37.3,0.0,4.0,,NE,59.0,WNW,WNW,13.0,15.0,78.0,48.0,1007.8,1004.2,1.0,2.0,28.0,35.8,No,No
953,2013-03-14,Katherine,22.9,37.0,0.0,5.4,,NW,30.0,NNW,WSW,13.0,13.0,76.0,55.0,1008.5,1004.9,7.0,2.0,27.0,35.2,No,No
954,2013-03-15,Katherine,25.1,37.5,0.0,6.0,,E,74.0,WNW,W,20.0,11.0,77.0,47.0,1011.2,1007.2,6.0,2.0,29.5,36.2,No,No
955,2013-03-16,Katherine,23.4,37.4,1.0,9.0,,SE,63.0,WNW,S,11.0,9.0,68.0,,1012.1,1008.1,0.0,2.0,29.0,36.1,No,Yes
956,2013-03-17,Katherine,23.0,36.8,3.2,7.2,,ENE,24.0,NNW,E,9.0,9.0,75.0,38.0,1011.4,1007.7,0.0,5.0,28.2,36.0,Yes,No
957,2013-03-18,Katherine,22.9,37.0,0.0,5.0,,WNW,22.0,NW,E,4.0,7.0,74.0,40.0,1011.1,1007.1,0.0,2.0,28.8,36.3,No,No
958,2013-03-19,Katherine,22.6,37.0,0.0,7.4,,NE,35.0,N,WSW,11.0,9.0,67.0,41.0,1011.2,1007.2,0.0,2.0,30.0,36.1,No,No
959,2013-03-20,Katherine,24.8,37.5,0.0,9.4,,SE,22.0,NW,NNW,15.0,6.0,65.0,35.0,1012.3,1007.7,1.0,2.0,29.8,36.8,No,No
960,2013-03-01,Uluru,19.7,30.0,0.8,,,ESE,48.0,E,E,30.0,24.0,76.0,54.0,1010.6,1007.5,,,21.7,28.4,No,No
961,2013-03-02,Uluru,21.6,33.1,0.0,,,E,33.0,E,N,22.0,11.0,44.0,33.0,1010.5,1006.5,,,24.6,31.3,No,No
962,2013-03-03,Uluru,21.3,36.1,0.0,,,E,33.0,ENE,SSE,24.0,13.0,39.0,27.0,1006.9,1002.7,,,27.6,34.5,No,No
963,2013-03-04,Uluru,22.9,37.7,0.0,,,ENE,39.0,E,SSE,28.0,13.0,35.0,22.0,1006.0,1002.1,,,28.7,35.4,No,No
964,2013-03-05,Uluru,24.0,39.0,0.0,,,S,39.0,E,S,20.0,19.0,33.0,21.0,1006.9,1003.5,,,29.9,37.3,No,No
965,2013-03-06,Uluru,24.3,39.7,0.0,,,S,46.0,E,SW,22.0,15.0,36.0,17.0,1007.9,1003.9,,,30.4,38.1,No,No
966,2013-03-07,Uluru,26.6,38.6,0.0,,,WSW,33.0,E,SSE,24.0,15.0,41.0,21.0,1008.3,1004.5,,,29.9,37.1,No,No
967,2013-03-08,Uluru,26.9,39.4,0.0,,,SSE,54.0,E,SSW,13.0,15.0,39.0,24.0,1008.9,1005.1,,,30.9,36.8,No,No
968,2013-03-09,Uluru,24.4,40.0,0.0,,,SE,54.0,ESE,NE,22.0,9.0,54.0,24.0,1010.4,1005.9,,,28.6,37.5,No,No
969,2013-03-10,Uluru,25.4,39.8,0.0,,,NE,37.0,E,SE,24.0,13.0,40.0,20.0,1010.7,1006.8,,,31.0,37.7,No,No
970,2013-03-11,Uluru,23.9,39.5,0.0,,,ENE,41.0,NNE,E,17.0,19.0,26.0,13.0,1010.3,1006.0,,,31.9,37.9,No,No
971,2013-03-12,Uluru,20.6,40.9,0.0,,,S,57.0,ENE,NE,15.0,7.0,22.0,13.0,1009.2,1005.3,,,32.0,39.7,No,No
972,2013-03-13,Uluru,22.3,37.3,0.0,,,S,52.0,SSE,SSW,28.0,19.0,56.0,24.0,1012.6,1008.5,,,24.1,34.6,No,No
973,2013-03-14,Uluru,19.8,33.8,0.0,,,ESE,39.0,ESE,SE,26.0,11.0,34.0,24.0,1013.8,1009.4,,,23.3,32.7,No,No
974,2013-03-15,Uluru,17.2,35.9,0.0,,,E,35.0,E,E,24.0,7.0,29.0,13.0,1015.3,1010.7,,,23.5,34.6,No,No
975,2013-03-16,Uluru,19.1,37.9,0.0,,,SE,43.0,E,ESE,22.0,22.0,20.0,10.0,1016.1,1012.7,,,27.9,36.9,No,No
976,2013-03-17,Uluru,21.9,35.4,0.0,,,ESE,46.0,ESE,SE,33.0,17.0,33.0,20.0,1018.6,1013.7,,,26.4,34.2,No,No
977,2013-03-18,Uluru,19.6,34.9,0.0,,,E,35.0,E,SSE,26.0,17.0,32.0,20.0,1016.3,1012.0,,,24.4,33.5,No,No
978,2013-03-19,Uluru,20.0,36.6,0.0,,,E,30.0,E,ENE,22.0,19.0,17.0,15.0,1015.6,1011.5,,,25.5,34.9,No,No
979,2013-03-20,Uluru,19.7,39.6,0.0,,,WSW,30.0,ENE,NNW,9.0,11.0,17.0,13.0,1014.8,1009.3,,,27.5,37.8,No,No
